window_id,window_start,window_end,window_center,window_W_seconds,window_stride_seconds,Tde_global_p99_ms_all,Tde_count,Tde_mean_ms,Tde_std_ms,Tde_max_ms,Tde_p95_ms,Tde_p99_ms,Tde_q1_ms,Tde_q3_ms,Tde_iqr_ms,Tde_tail_ratio_p99_mean,Tde_tail_exceed_rate,Tde_winsorized_mean_ms_p95cap,Tis_global_p99_ms_all,Tis_count,Tis_mean_ms,Tis_std_ms,Tis_max_ms,Tis_p95_ms,Tis_p99_ms,Tis_q1_ms,Tis_q3_ms,Tis_iqr_ms,Tis_tail_ratio_p99_mean,Tis_tail_exceed_rate,Tis_winsorized_mean_ms_p95cap,split
185,2025-05-29 00:31:23.347167,2025-05-29 00:36:23.347167,2025-05-29 00:33:53.347167,300,30,0.14247,40,0.0843,0.018535067249641095,0.123,0.12,0.12183,0.07375,0.094,0.020250000000000004,1.4451957295373665,0.0,0.08422500000000001,2331.46382,40,1071.982,344.5618927814395,1764.261,1563.4651499999993,1764.2531999999999,931.904,1312.407,380.50299999999993,1.6457862165596064,0.0,1061.9427074999999,train
186,2025-05-29 00:31:53.347167,2025-05-29 00:36:53.347167,2025-05-29 00:34:23.347167,300,30,0.14247,42,0.08438095238095238,0.01927838721742548,0.123,0.11974999999999998,0.12176999999999999,0.0725,0.09675,0.024250000000000008,1.4430981941309255,0.0,0.08429166666666665,2331.46382,40,1026.525275,333.0468532313925,1764.261,1563.4651499999993,1764.2531999999999,823.4627499999999,1177.88075,354.4180000000001,1.718665134669967,0.0,1016.4859825,train
187,2025-05-29 00:32:23.347167,2025-05-29 00:37:23.347167,2025-05-29 00:34:53.347167,300,30,0.14247,36,0.08366666666666667,0.019948505135544796,0.123,0.12,0.12194999999999999,0.069,0.097,0.027999999999999997,1.4575697211155376,0.0,0.08358333333333333,2331.46382,40,965.1239250000001,288.48265420408774,1552.898,1316.1100999999992,1552.88747,696.25275,1144.1927500000002,447.94000000000017,1.6090031857825924,0.0,953.2852049999999,train
188,2025-05-29 00:32:53.347167,2025-05-29 00:37:53.347167,2025-05-29 00:35:23.347167,300,30,0.14247,44,0.08463636363636363,0.019236702938854065,0.123,0.1194,0.12171,0.073,0.0975,0.024500000000000008,1.4380343716433943,0.0,0.08452727272727273,2331.46382,40,919.05025,306.2116800146968,1552.898,1316.1100999999992,1552.88747,628.859,1132.78,503.92099999999994,1.689665467149375,0.0,907.2115299999999,train
189,2025-05-29 00:33:23.347167,2025-05-29 00:38:23.347167,2025-05-29 00:35:53.347167,300,30,0.14247,38,0.0856578947368421,0.018411624289062418,0.123,0.12,0.12189,0.07325,0.097,0.023750000000000007,1.4229861751152075,0.0,0.08557894736842106,2331.46382,40,885.4788249999999,269.18810153429007,1312.305,1279.65545,1312.29798,628.859,1117.23175,488.3727499999999,1.4820207360689852,0.0,883.8467975,train
190,2025-05-29 00:33:53.347167,2025-05-29 00:38:53.347167,2025-05-29 00:36:23.347167,300,30,0.14247,44,0.08543181818181818,0.018226479239132978,0.123,0.1194,0.12171,0.073,0.0975,0.024500000000000008,1.4246448523543496,0.0,0.08532272727272726,2331.46382,40,864.7929499999998,280.8687090926685,1312.305,1279.65545,1312.29798,611.4385,1117.23175,505.79324999999994,1.5174707194363695,0.0,863.1609225,train
191,2025-05-29 00:34:23.347167,2025-05-29 00:39:23.347167,2025-05-29 00:36:53.347167,300,30,0.14247,42,0.08600000000000001,0.016303523485700275,0.123,0.11574999999999998,0.12176999999999999,0.074,0.097,0.023000000000000007,1.4159302325581393,0.0,0.0857202380952381,2331.46382,40,855.39115,279.72017634428784,1312.305,1279.65545,1312.29798,611.4385,1092.3255,480.88699999999994,1.5341495875892566,0.0,853.7591225,train
192,2025-05-29 00:34:53.347167,2025-05-29 00:39:53.347167,2025-05-29 00:37:23.347167,300,30,0.14247,44,0.08302272727272728,0.015512168721217481,0.12,0.1101,0.11828,0.073,0.09375,0.020750000000000005,1.4246701341363261,0.0,0.08264318181818181,2331.46382,40,857.3907750000001,285.86962546197276,1312.305,1279.65545,1312.29798,611.4385,1104.2775000000001,492.83900000000017,1.5305716112935783,0.0,855.7587475,train
193,2025-05-29 00:35:23.347167,2025-05-29 00:40:23.347167,2025-05-29 00:37:53.347167,300,30,0.14247,38,0.08173684210526315,0.01508656859329985,0.116,0.1059,0.11415000000000002,0.073,0.09,0.017,1.3965550547327756,0.0,0.08133684210526314,2331.46382,40,881.494325,282.78546134938404,1312.305,1279.65545,1312.29798,631.6145,1104.2775000000001,472.6630000000001,1.488719714673149,0.0,879.8622975000001,train
194,2025-05-29 00:35:53.347167,2025-05-29 00:40:53.347167,2025-05-29 00:38:23.347167,300,30,0.14247,40,0.077775,0.01723961969358626,0.116,0.10529999999999998,0.11405,0.0665,0.087,0.02049999999999999,1.4664095146255223,0.0,0.07736499999999999,2331.46382,40,909.9428250000001,292.704608916425,1412.272,1317.3025999999998,1412.26615,649.3892500000001,1176.21,526.82075,1.5520383382329541,0.0,905.1947299999999,train
195,2025-05-29 00:36:23.347167,2025-05-29 00:41:23.347167,2025-05-29 00:38:53.347167,300,30,0.14247,36,0.07855555555555556,0.017903622050850006,0.116,0.1065,0.11424999999999999,0.068,0.08775,0.01974999999999999,1.4543847241867043,0.0,0.07816666666666666,2331.46382,40,926.725625,273.2342656069675,1412.272,1317.3025999999998,1412.26615,696.25275,1176.21,479.95725000000004,1.523931260668442,0.0,921.9775300000001,train
196,2025-05-29 00:36:53.347167,2025-05-29 00:41:53.347167,2025-05-29 00:39:23.347167,300,30,0.14247,40,0.0783,0.016089812033770044,0.116,0.10214999999999999,0.11170999999999999,0.06975,0.087,0.017249999999999988,1.42669220945083,0.0,0.0778825,2331.46382,40,958.4272500000001,295.2980066652139,1574.999,1420.4075499999994,1574.99276,713.26125,1176.21,462.94875,1.643309661740106,0.0,950.6980775,train
197,2025-05-29 00:37:23.347167,2025-05-29 00:42:23.347167,2025-05-29 00:39:53.347167,300,30,0.14247,40,0.0783,0.016089812033770044,0.116,0.10214999999999999,0.11170999999999999,0.06975,0.087,0.017249999999999988,1.42669220945083,0.0,0.0778825,2331.46382,40,961.58235,282.9568240413485,1574.999,1420.4075499999994,1574.99276,760.5504999999999,1097.15625,336.60575000000006,1.6379177092840775,0.0,953.8531774999999,train
198,2025-05-29 00:37:53.347167,2025-05-29 00:42:53.347167,2025-05-29 00:40:23.347167,300,30,0.14247,40,0.074875,0.017589605759346365,0.112,0.10024999999999999,0.10926999999999999,0.06075,0.0855,0.024750000000000008,1.459365609348915,0.0,0.0744625,2331.46382,40,1042.087075,291.79474980992245,1646.504,1578.5734499999999,1646.49776,857.4860000000001,1180.7115,323.2254999999998,1.5800001741697065,0.0,1038.6909475,train
199,2025-05-29 00:38:23.347167,2025-05-29 00:43:23.347167,2025-05-29 00:40:53.347167,300,30,0.14247,38,0.07460526315789473,0.0179436648064333,0.112,0.10074999999999999,0.10941000000000002,0.06025,0.085,0.024750000000000008,1.466518518518519,0.0,0.07419736842105264,2331.46382,40,1044.0046,285.22704877341096,1646.504,1578.5734499999999,1646.49776,857.4860000000001,1172.6332499999999,315.14724999999976,1.5770981851995671,0.0,1040.6084725,train
200,2025-05-29 00:38:53.347167,2025-05-29 00:43:53.347167,2025-05-29 00:41:23.347167,300,30,0.14247,40,0.079075,0.022661825463394014,0.149,0.11289999999999994,0.14159,0.06175,0.09075,0.028999999999999998,1.7905785646538095,0.025,0.077745,2331.46382,40,1077.7553750000002,274.15961315578113,1646.504,1578.5734499999999,1646.49776,881.27625,1215.05775,333.78149999999994,1.5277100891285276,0.0,1074.3592475,train
201,2025-05-29 00:39:23.347167,2025-05-29 00:44:23.347167,2025-05-29 00:41:53.347167,300,30,0.14247,38,0.07905263157894737,0.023230859448704483,0.149,0.11469999999999998,0.14197000000000004,0.06125,0.09225,0.031,1.795892143808256,0.02631578947368421,0.07774736842105265,2331.46382,40,1102.2425250000001,264.752158514044,1646.504,1578.5734499999999,1646.49776,903.61825,1242.562,338.9437499999999,1.49377085591939,0.0,1098.8463975,train
202,2025-05-29 00:39:53.347167,2025-05-29 00:44:53.347167,2025-05-29 00:42:23.347167,300,30,0.14247,40,0.08055,0.025365987726349893,0.149,0.11764999999999996,0.14159,0.06075,0.096,0.035250000000000004,1.757790192427064,0.025,0.07945749999999999,2331.46382,40,1102.2163249999999,275.92985752248495,1646.504,1578.5734499999999,1646.49776,897.26025,1280.0055,382.74524999999994,1.4938063632835417,0.0,1098.8201975,train
203,2025-05-29 00:40:23.347167,2025-05-29 00:45:23.347167,2025-05-29 00:42:53.347167,300,30,0.14247,40,0.08055,0.025365987726349893,0.149,0.11764999999999996,0.14159,0.06075,0.096,0.035250000000000004,1.757790192427064,0.025,0.07945749999999999,2331.46382,40,1134.73605,256.8815332915205,1646.504,1578.5734499999999,1646.49776,940.3522499999999,1315.6927500000002,375.34050000000025,1.4509962559134346,0.0,1131.3399225,train
204,2025-05-29 00:40:53.347167,2025-05-29 00:45:53.347167,2025-05-29 00:43:23.347167,300,30,0.14247,36,0.08305555555555558,0.025037051908201338,0.149,0.12025000000000001,0.14234999999999998,0.067,0.09625,0.029249999999999998,1.7139130434782601,0.027777777777777776,0.08198611111111113,2331.46382,40,1177.40255,273.1849378380645,1764.606,1652.4083999999996,1764.6005400000001,1000.0505,1315.6927500000002,315.6422500000001,1.4987232191742748,0.0,1171.7930199999998,train
205,2025-05-29 00:41:23.347167,2025-05-29 00:46:23.347167,2025-05-29 00:43:53.347167,300,30,0.14247,40,0.08315000000000002,0.02440108236355143,0.149,0.11764999999999996,0.14159,0.06725,0.09625,0.028999999999999998,1.702826217678893,0.025,0.0820575,2331.46382,40,1194.8926000000001,260.49730445397057,1764.606,1652.4083999999996,1764.6005400000001,1033.603,1315.6927500000002,282.0897500000001,1.4767858969082241,0.0,1189.28307,train
206,2025-05-29 00:41:53.347167,2025-05-29 00:46:53.347167,2025-05-29 00:44:23.347167,300,30,0.14247,40,0.087025,0.02532910305436143,0.149,0.12429999999999998,0.14159,0.07425,0.10025,0.02600000000000001,1.6270037345590347,0.025,0.08626500000000001,2331.46382,40,1157.305125,255.55910383296276,1764.606,1652.4083999999996,1764.6005400000001,1001.148,1278.007,276.85900000000004,1.524749611732688,0.0,1151.695595,train
207,2025-05-29 00:42:23.347167,2025-05-29 00:47:23.347167,2025-05-29 00:44:53.347167,300,30,0.14247,40,0.087025,0.02532910305436143,0.149,0.12429999999999998,0.14159,0.07425,0.10025,0.02600000000000001,1.6270037345590347,0.025,0.08626500000000001,2331.46382,40,1170.2036,247.17984886601425,1764.606,1652.4083999999996,1764.6005400000001,1013.8905,1278.007,264.1165000000001,1.5079431818531408,0.0,1164.5940699999999,train
208,2025-05-29 00:42:53.347167,2025-05-29 00:47:53.347167,2025-05-29 00:45:23.347167,300,30,0.14247,40,0.088125,0.02310864806483961,0.149,0.12429999999999998,0.14159,0.07475,0.099,0.024250000000000008,1.606695035460993,0.025,0.087365,2331.46382,40,1131.2418499999999,226.1766605729372,1764.606,1467.997249999999,1764.6005400000001,1001.148,1256.9485,255.80049999999994,1.5598791186871317,0.0,1116.4117625,train
209,2025-05-29 00:43:23.347167,2025-05-29 00:48:23.347167,2025-05-29 00:45:53.347167,300,30,0.14247,44,0.08604545454545455,0.02307415199928825,0.149,0.12295,0.14083,0.07275,0.098,0.02525000000000001,1.6366930797675647,0.022727272727272728,0.08526931818181818,2331.46382,40,1110.100725,235.2307883137692,1764.606,1467.997249999999,1764.6005400000001,936.04225,1256.9485,320.90625,1.5895859720297003,0.0,1095.2706375,train
210,2025-05-29 00:43:53.347167,2025-05-29 00:48:53.347167,2025-05-29 00:46:23.347167,300,30,0.14247,38,0.08113157894736843,0.02087695102082752,0.124,0.11445,0.12141000000000002,0.06425,0.0945,0.03025,1.4964579954589685,0.0,0.08081315789473685,2331.46382,40,1073.8324499999999,234.6771355927063,1764.606,1382.9931499999989,1764.6005400000001,920.9725000000001,1183.63825,262.6657499999999,1.6432736224352322,0.0,1054.7521574999998,train
211,2025-05-29 00:44:23.347167,2025-05-29 00:49:23.347167,2025-05-29 00:46:53.347167,300,30,0.14247,44,0.08211363636363636,0.021107935143074238,0.135,0.11655000000000001,0.13027,0.06875,0.0935,0.024749999999999994,1.586460005535566,0.0,0.08151477272727273,2331.46382,40,1051.5662499999999,235.7852551650956,1764.606,1382.9931499999989,1764.6005400000001,877.56,1158.67175,281.11175000000003,1.678068823528713,0.0,1032.4859574999998,train
212,2025-05-29 00:44:53.347167,2025-05-29 00:49:53.347167,2025-05-29 00:47:23.347167,300,30,0.14247,40,0.080575,0.020247047901310176,0.135,0.10879999999999995,0.13071,0.06475,0.09325,0.028499999999999998,1.6222153273347812,0.0,0.07954,2331.46382,40,1034.3529999999998,232.45332666944628,1764.606,1323.1896999999988,1764.6005400000001,877.56,1128.7417500000001,251.1817500000002,1.7059945105781107,0.0,1012.2825349999999,train
213,2025-05-29 00:45:23.347167,2025-05-29 00:50:23.347167,2025-05-29 00:47:53.347167,300,30,0.14247,44,0.08036363636363636,0.01955444505356942,0.135,0.108,0.13027,0.065,0.09325,0.028249999999999997,1.621006787330317,0.0,0.07938636363636363,2331.46382,40,1019.425725,225.77882020015454,1764.606,1295.3898499999984,1764.6005400000001,877.56,1119.57575,242.01575000000003,1.7309750938451156,0.0,995.9652675000001,train
214,2025-05-29 00:45:53.347167,2025-05-29 00:50:53.347167,2025-05-29 00:48:23.347167,300,30,0.14247,42,0.08157142857142857,0.01936194766601756,0.135,0.108,0.13048999999999997,0.07050000000000001,0.09375,0.023249999999999993,1.5997022767075302,0.0,0.08054761904761906,2331.46382,40,954.0874,137.64280997675627,1160.735,1158.12715,1160.72681,864.3199999999999,1046.54025,182.22025000000008,1.216583313017235,0.0,953.9575325000002,train
215,2025-05-29 00:46:23.347167,2025-05-29 00:51:23.347167,2025-05-29 00:48:53.347167,300,30,0.14247,44,0.07913636363636364,0.019714934616540346,0.135,0.108,0.13027,0.065,0.0905,0.025499999999999995,1.6461458931648476,0.0,0.07815909090909091,2331.46382,40,938.1941999999999,129.16498568174,1160.735,1123.3125,1160.72681,864.3199999999999,1013.472,149.15200000000004,1.2371924810449693,0.0,936.3236,train
216,2025-05-29 00:46:53.347167,2025-05-29 00:51:53.347167,2025-05-29 00:49:23.347167,300,30,0.14247,38,0.07821052631578947,0.022926625492476246,0.147,0.1316,0.14256000000000002,0.06425,0.08574999999999999,0.02149999999999999,1.8227725437415885,0.02631578947368421,0.07771578947368422,2331.46382,40,936.2987499999999,142.77780024286795,1160.735,1123.3125,1160.72681,863.1335,1046.54025,183.40675,1.2396970625027535,0.0,934.4281500000001,train
217,2025-05-29 00:47:23.347167,2025-05-29 00:52:23.347167,2025-05-29 00:49:53.347167,300,30,0.14247,44,0.07972727272727274,0.02177833747297256,0.147,0.12665000000000004,0.14184,0.065,0.08825,0.023249999999999993,1.7790649942987453,0.022727272727272728,0.07897613636363637,2331.46382,40,904.1363000000001,150.09129301779583,1121.344,1119.11515,1121.3280100000002,834.1922500000001,986.29225,152.0999999999999,1.2402200973459423,0.0,904.0258825000001,train
218,2025-05-29 00:47:53.347167,2025-05-29 00:52:53.347167,2025-05-29 00:50:23.347167,300,30,0.14247,36,0.08025,0.02303584163862914,0.147,0.132,0.14279999999999998,0.065,0.09,0.024999999999999994,1.7794392523364484,0.027777777777777776,0.07975000000000002,2331.46382,40,872.134375,175.56135861794544,1121.344,1119.11515,1121.3280100000002,750.425,970.4159999999999,219.99099999999999,1.2857284865075984,0.0,872.0239574999999,train
219,2025-05-29 00:48:23.347167,2025-05-29 00:53:23.347167,2025-05-29 00:50:53.347167,300,30,0.14247,40,0.079125,0.023218237195393163,0.147,0.13119999999999998,0.14232,0.064,0.09,0.025999999999999995,1.7986729857819905,0.025,0.078635,2331.46382,40,862.2831249999999,196.57523092701587,1121.344,1119.11515,1121.3280100000002,733.393,986.29225,252.89924999999994,1.3004174353986113,0.0,862.1727074999999,train
220,2025-05-29 00:48:53.347167,2025-05-29 00:53:53.347167,2025-05-29 00:51:23.347167,300,30,0.14247,38,0.07989473684210527,0.02354614729911412,0.147,0.1316,0.14256000000000002,0.0655,0.092,0.026499999999999996,1.7843478260869567,0.02631578947368421,0.0794,2331.46382,40,860.094875,213.63760527119194,1121.344,1119.11515,1121.3280100000002,701.7817500000001,1006.79125,305.0094999999999,1.303725952325899,0.0,859.9844575,train
221,2025-05-29 00:49:23.347167,2025-05-29 00:54:23.347167,2025-05-29 00:51:53.347167,300,30,0.14247,40,0.0758,0.023199469489955687,0.147,0.10154999999999992,0.14076,0.06075,0.09,0.029249999999999998,1.8569920844327175,0.025,0.0739275,2331.46382,42,835.9170476190477,262.5937538875938,1279.088,1121.34195,1279.07816,626.5205,1060.6105,434.09000000000003,1.5301496286541987,0.0,828.4058535714287,train
222,2025-05-29 00:49:53.347167,2025-05-29 00:54:53.347167,2025-05-29 00:52:23.347167,300,30,0.14247,36,0.0768611111111111,0.02325406603804133,0.147,0.10775000000000001,0.14139999999999997,0.061,0.09,0.028999999999999998,1.8396819660281891,0.027777777777777776,0.075125,2331.46382,40,836.327275,259.94569571828055,1279.088,1129.2299999999996,1279.07864,616.71925,1006.79125,390.072,1.5293996480026315,0.0,828.834975,train
223,2025-05-29 00:50:23.347167,2025-05-29 00:55:23.347167,2025-05-29 00:52:53.347167,300,30,0.14247,40,0.07635,0.027461441499505617,0.147,0.13164999999999996,0.14583,0.05725,0.09,0.032749999999999994,1.9100196463654222,0.05,0.0756575,2331.46382,40,826.2708999999999,284.98288766239983,1344.874,1282.3764999999999,1344.86776,573.40175,1006.79125,433.3895,1.6276353917341158,0.0,823.1464249999999,train
224,2025-05-29 00:50:53.347167,2025-05-29 00:55:53.347167,2025-05-29 00:53:23.347167,300,30,0.14247,38,0.07550000000000001,0.027874962125777204,0.147,0.13294999999999998,0.14589,0.05575,0.08875,0.032999999999999995,1.9323178807947017,0.05263157894736842,0.07483947368421054,2331.46382,40,831.4956749999999,288.60212764585117,1344.874,1282.3764999999999,1344.86776,573.40175,1064.095,490.69325000000003,1.6174080039562446,0.0,828.3711999999999,train
225,2025-05-29 00:51:23.347167,2025-05-29 00:56:23.347167,2025-05-29 00:53:53.347167,300,30,0.14247,40,0.078575,0.026511620577418984,0.147,0.13164999999999996,0.14583,0.05975,0.09075,0.031,1.8559338211899457,0.05,0.0778825,2331.46382,40,822.4613750000001,295.85761588657226,1344.874,1282.3764999999999,1344.86776,573.40175,1064.095,490.69325000000003,1.6351743691307083,0.0,819.3368999999999,train
226,2025-05-29 00:51:53.347167,2025-05-29 00:56:53.347167,2025-05-29 00:54:23.347167,300,30,0.14247,42,0.07516666666666667,0.02214246187500791,0.144,0.0999,0.13866999999999996,0.06,0.08775,0.027749999999999997,1.8448337028824826,0.023809523809523808,0.07337380952380952,2331.46382,40,851.0784749999999,310.86632574105374,1344.874,1282.3764999999999,1344.86776,573.40175,1077.8615,504.45975,1.5801924258512121,0.0,847.9540000000001,train
227,2025-05-29 00:52:23.347167,2025-05-29 00:57:23.347167,2025-05-29 00:54:53.347167,300,30,0.14247,40,0.0748,0.022838563877792317,0.144,0.11104999999999994,0.13893,0.05975,0.0885,0.028749999999999998,1.8573529411764704,0.025,0.07347749999999999,2331.46382,40,896.0673,325.5917071824142,1344.874,1336.99865,1344.86776,584.21,1126.3990000000001,542.1890000000001,1.5008557504553508,0.0,895.6739325000001,train
228,2025-05-29 00:52:53.347167,2025-05-29 00:57:53.347167,2025-05-29 00:55:23.347167,300,30,0.14247,40,0.0748,0.022838563877792317,0.144,0.11104999999999994,0.13893,0.05975,0.0885,0.028749999999999998,1.8573529411764704,0.025,0.07347749999999999,2331.46382,40,944.6264500000001,317.5998748422984,1344.874,1336.99865,1344.86776,620.32525,1167.4275,547.10225,1.4237032638668967,0.0,944.2330825000001,train
229,2025-05-29 00:53:23.347167,2025-05-29 00:58:23.347167,2025-05-29 00:55:53.347167,300,30,0.14247,40,0.07722500000000002,0.02324726341766395,0.144,0.11674999999999996,0.13893,0.06075,0.09,0.029249999999999998,1.79902881191324,0.025,0.0761875,2331.46382,40,974.325175,309.0374884855074,1344.874,1336.99865,1344.86776,715.5297499999999,1209.23,493.7002500000001,1.380306898053825,0.0,973.9318074999999,train
230,2025-05-29 00:53:53.347167,2025-05-29 00:58:53.347167,2025-05-29 00:56:23.347167,300,30,0.14247,40,0.07722500000000002,0.02324726341766395,0.144,0.11674999999999996,0.13893,0.06075,0.09,0.029249999999999998,1.79902881191324,0.025,0.0761875,2331.46382,40,1004.212925,292.8460533065101,1344.874,1336.99865,1344.86776,885.957,1209.23,323.273,1.3392257025570549,0.0,1003.8195575,train
231,2025-05-29 00:54:23.347167,2025-05-29 00:59:23.347167,2025-05-29 00:56:53.347167,300,30,0.14247,38,0.0776842105263158,0.022548572512087306,0.144,0.11824999999999998,0.13919000000000004,0.0605,0.08925,0.028749999999999998,1.7917411924119244,0.02631578947368421,0.07667105263157896,2331.46382,38,1048.8942631578946,228.16605323502398,1344.874,1337.82595,1344.86808,938.2595,1193.10925,254.84974999999997,1.2821769812631258,0.0,1048.5237342105263,train
232,2025-05-29 00:54:53.347167,2025-05-29 00:59:53.347167,2025-05-29 00:57:23.347167,300,30,0.14247,40,0.0764,0.02270072855489614,0.144,0.11674999999999996,0.13893,0.05875,0.08775,0.028999999999999998,1.8184554973821991,0.025,0.0753625,2331.46382,40,1045.82445,223.7125066708873,1344.874,1336.99865,1344.86776,924.90425,1186.3537500000002,261.44950000000017,1.2859402550781827,0.0,1045.4310825,train
233,2025-05-29 00:55:23.347167,2025-05-29 01:00:23.347167,2025-05-29 00:57:53.347167,300,30,0.14247,40,0.08165,0.019617561467948,0.138,0.11029999999999998,0.12942,0.06875,0.09225,0.023499999999999993,1.5850581751377832,0.0,0.080815,2331.46382,40,1054.1809250000001,179.82810550254723,1336.585,1268.3113999999998,1336.57798,926.5075,1164.0405,237.53300000000002,1.2678829110856846,0.0,1050.767695,train
234,2025-05-29 00:55:53.347167,2025-05-29 01:00:53.347167,2025-05-29 00:58:23.347167,300,30,0.14247,44,0.08213636363636365,0.018834148734741582,0.138,0.10955000000000001,0.12854000000000002,0.0705,0.09225,0.021750000000000005,1.5649584947426673,0.0,0.08133295454545454,2331.46382,40,1029.3020499999998,212.2081142277552,1336.585,1268.3113999999998,1336.57798,905.852,1164.0405,258.1885000000001,1.298528434874875,0.0,1025.88882,train
235,2025-05-29 00:56:23.347167,2025-05-29 01:01:23.347167,2025-05-29 00:58:53.347167,300,30,0.14247,40,0.08222499999999999,0.019868139035097092,0.138,0.11029999999999998,0.12942,0.06875,0.09375,0.024999999999999994,1.573973852234722,0.0,0.08138999999999999,2331.46382,40,1047.4515749999998,194.18588696426113,1336.585,1268.3113999999998,1336.57798,905.852,1164.0405,258.1885000000001,1.2760284216480369,0.0,1044.038345,train
236,2025-05-29 00:56:53.347167,2025-05-29 01:01:53.347167,2025-05-29 00:59:23.347167,300,30,0.14247,40,0.084475,0.020174860594313903,0.138,0.1161,0.13019999999999998,0.0705,0.097,0.02650000000000001,1.5412844036697246,0.0,0.08388,2331.46382,40,1040.2618,205.71013695242297,1384.818,1338.9956,1384.80981,894.88,1162.0245,267.1445,1.3312127870118848,0.0,1037.971205,train
237,2025-05-29 00:57:23.347167,2025-05-29 01:02:23.347167,2025-05-29 00:59:53.347167,300,30,0.14247,40,0.083875,0.020089782452141162,0.138,0.1161,0.13019999999999998,0.069,0.097,0.027999999999999997,1.55230998509687,0.0,0.08327999999999999,2331.46382,40,1037.136325,246.17212643589158,1643.556,1397.7536999999993,1643.54664,872.4992500000001,1162.0245,289.5252499999999,1.584696823727585,0.0,1024.84681,train
238,2025-05-29 00:57:53.347167,2025-05-29 01:02:53.347167,2025-05-29 01:00:23.347167,300,30,0.14247,44,0.08293181818181819,0.01949406317171763,0.138,0.11465000000000002,0.12940000000000002,0.069,0.097,0.027999999999999997,1.5603178953137846,0.0,0.08229431818181819,2331.46382,40,1020.5611000000001,246.56816596464606,1643.556,1397.7536999999993,1643.54664,859.4535000000001,1155.68675,296.23325,1.6104343385222109,0.0,1008.2715850000001,train
239,2025-05-29 00:58:23.347167,2025-05-29 01:03:23.347167,2025-05-29 01:00:53.347167,300,30,0.14247,39,0.08346153846153848,0.01846596606825671,0.138,0.10810000000000002,0.13039999999999996,0.07,0.0965,0.026499999999999996,1.5623963133640546,0.0,0.08244102564102564,2331.46382,40,1013.8396749999999,242.40756108409204,1643.556,1397.7536999999993,1643.54664,859.4535000000001,1151.645,292.1914999999999,1.6211109907491046,0.0,1001.55016,train
240,2025-05-29 00:58:53.347167,2025-05-29 01:03:53.347167,2025-05-29 01:01:23.347167,300,30,0.14247,44,0.08234090909090909,0.017996050189142836,0.138,0.10685,0.12940000000000002,0.069,0.09375,0.024749999999999994,1.5715153187965776,0.0,0.08137613636363637,2331.46382,40,1003.124475,265.3578978944733,1643.556,1397.7536999999993,1643.54664,855.56425,1155.68675,300.12250000000006,1.6384274145040676,0.0,990.8349599999999,train
241,2025-05-29 00:59:23.347167,2025-05-29 01:04:23.347167,2025-05-29 01:01:53.347167,300,30,0.14247,40,0.0854,0.017038117146487633,0.138,0.10754999999999997,0.13019999999999998,0.07475,0.097,0.022250000000000006,1.524590163934426,0.0,0.0843775,2331.46382,40,993.80615,268.39885750640997,1643.556,1397.7536999999993,1643.54664,849.4382499999999,1151.645,302.20675000000006,1.6537899669870226,0.0,981.516635,train
242,2025-05-29 00:59:53.347167,2025-05-29 01:04:53.347167,2025-05-29 01:02:23.347167,300,30,0.14247,44,0.08686363636363635,0.01490526816355493,0.138,0.10685,0.12940000000000002,0.0775,0.097,0.019500000000000003,1.489691261119833,0.0,0.08589886363636363,2331.46382,40,985.396025,273.8815415509645,1643.556,1397.7536999999993,1643.54664,814.887,1151.645,336.75800000000004,1.667904678223154,0.0,973.10651,train
243,2025-05-29 01:00:23.347167,2025-05-29 01:05:23.347167,2025-05-29 01:02:53.347167,300,30,0.14247,36,0.08366666666666665,0.012569805089976535,0.118,0.1005,0.11239999999999997,0.07475,0.0915,0.01675,1.343426294820717,0.0,0.08313888888888887,2331.46382,40,990.8343000000001,282.66185752829045,1643.556,1397.7536999999993,1643.54664,814.887,1155.68675,340.79975000000013,1.658750247140213,0.0,978.544785,train
244,2025-05-29 01:00:53.347167,2025-05-29 01:05:53.347167,2025-05-29 01:03:23.347167,300,30,0.14247,40,0.083425,0.012351450657041598,0.118,0.1001,0.11175999999999998,0.074,0.0915,0.0175,1.3396463889721304,0.0,0.08292999999999999,2331.46382,40,1019.6609500000001,265.72387453963637,1643.556,1397.7536999999993,1643.54664,815.22525,1163.001,347.77575,1.6118560193954665,0.0,1007.371435,train
245,2025-05-29 01:01:23.347167,2025-05-29 01:06:23.347167,2025-05-29 01:03:53.347167,300,30,0.14247,38,0.08302631578947368,0.012144372163637491,0.118,0.1,0.11134000000000005,0.074,0.09025,0.01625,1.341020602218701,0.0,0.08255263157894738,2331.46382,40,1044.3242249999998,272.462254242956,1643.556,1397.7536999999993,1643.54664,815.22525,1209.37025,394.145,1.5737896341531292,0.0,1032.03471,train
246,2025-05-29 01:01:53.347167,2025-05-29 01:06:53.347167,2025-05-29 01:04:23.347167,300,30,0.14247,40,0.08095000000000001,0.010782107686062413,0.1,0.09905,0.1,0.073,0.08725,0.014249999999999999,1.2353304508956144,0.0,0.08090250000000002,2331.46382,40,1038.36205,258.72401395487145,1643.556,1370.0763999999992,1643.54664,815.22525,1163.001,347.77575,1.582826182832857,0.0,1024.68867,train
