window_id,window_start,window_end,window_center,window_W_seconds,window_stride_seconds,Tde_global_p99_ms_all,Tde_count,Tde_mean_ms,Tde_std_ms,Tde_max_ms,Tde_p95_ms,Tde_p99_ms,Tde_q1_ms,Tde_q3_ms,Tde_iqr_ms,Tde_tail_ratio_p99_mean,Tde_tail_exceed_rate,Tde_winsorized_mean_ms_p95cap,Tis_global_p99_ms_all,Tis_count,Tis_mean_ms,Tis_std_ms,Tis_max_ms,Tis_p95_ms,Tis_p99_ms,Tis_q1_ms,Tis_q3_ms,Tis_iqr_ms,Tis_tail_ratio_p99_mean,Tis_tail_exceed_rate,Tis_winsorized_mean_ms_p95cap,split,Tde_global_p99_ms_train,Tis_global_p99_ms_train
365,2025-05-29 02:01:23.347167,2025-05-29 02:06:23.347167,2025-05-29 02:03:53.347167,300,30,0.14247,40,0.07675000000000001,0.023296032456303118,0.16,0.10274999999999995,0.14322999999999997,0.06675,0.08825,0.02149999999999999,1.8661889250814325,0.025,0.0749625,2331.46382,40,1012.4252749999999,208.06957015888202,1797.685,1187.9814499999982,1797.67603,900.9735,1050.1615000000002,149.18800000000022,1.7756135434291682,0.0,981.9406724999999,test,0.14673,1965.2991199999994
366,2025-05-29 02:01:53.347167,2025-05-29 02:06:53.347167,2025-05-29 02:04:23.347167,300,30,0.14247,40,0.07655,0.02359807684471832,0.16,0.10369999999999996,0.14322999999999997,0.06375,0.08825,0.024499999999999994,1.8710646636185493,0.025,0.07481,2331.46382,40,988.9472249999999,212.6877748792862,1797.685,1133.541699999998,1797.67603,887.64975,1035.06475,147.41499999999996,1.8177674041200735,0.0,955.7406349999998,test,0.14673,1965.2991199999994
367,2025-05-29 02:02:23.347167,2025-05-29 02:07:23.347167,2025-05-29 02:04:53.347167,300,30,0.14247,40,0.074975,0.024288318918719673,0.16,0.10369999999999996,0.14322999999999997,0.06075,0.08575,0.02500000000000001,1.9103701233744577,0.025,0.073235,2331.46382,40,983.6616750000001,226.09733018172045,1797.685,1133.541699999998,1797.67603,872.18,1050.1615000000002,177.9815000000002,1.827534888964745,0.0,950.4550849999999,test,0.14673,1965.2991199999994
368,2025-05-29 02:02:53.347167,2025-05-29 02:07:53.347167,2025-05-29 02:05:23.347167,300,30,0.14247,40,0.077975,0.026033989124672956,0.16,0.11759999999999997,0.14790999999999999,0.06075,0.09025,0.0295,1.896890028855402,0.025,0.07663,2331.46382,40,974.3229750000003,230.8650124492763,1797.685,1133.541699999998,1797.67603,845.9490000000001,1050.1615000000002,204.2125000000001,1.8450514625296601,0.0,941.116385,test,0.14673,1965.2991199999994
369,2025-05-29 02:03:23.347167,2025-05-29 02:08:23.347167,2025-05-29 02:05:53.347167,300,30,0.14247,40,0.073475,0.02191590863464372,0.129,0.10304999999999999,0.11924999999999998,0.056,0.08825,0.032249999999999994,1.6230010207553587,0.0,0.07280249999999999,2331.46382,40,984.5608500000002,232.64562895556577,1797.685,1133.541699999998,1797.67603,845.9490000000001,1066.00325,220.0542499999999,1.8258658466868753,0.0,951.3542600000001,test,0.14673,1965.2991199999994
370,2025-05-29 02:03:53.347167,2025-05-29 02:08:53.347167,2025-05-29 02:06:23.347167,300,30,0.14247,40,0.07444999999999999,0.02228941337760931,0.129,0.10449999999999997,0.12315,0.059,0.0885,0.0295,1.6541302887844194,0.0,0.0736,2331.46382,40,948.1585500000001,151.36513924552756,1247.283,1106.0216999999996,1247.27481,845.9490000000001,1066.00325,220.0542499999999,1.3154707195331412,0.0,941.09601,test,0.14673,1965.2991199999994
371,2025-05-29 02:04:23.347167,2025-05-29 02:09:23.347167,2025-05-29 02:06:53.347167,300,30,0.14247,40,0.0717,0.023180672762963324,0.129,0.10449999999999997,0.12315,0.05425,0.08575,0.03150000000000001,1.717573221757322,0.0,0.07085,2331.46382,40,914.051725,169.21180378115218,1247.283,1089.0119499999996,1247.27481,813.5045,1034.12925,220.62474999999995,1.3645560485102743,0.0,906.1386975000001,test,0.14673,1965.2991199999994
372,2025-05-29 02:04:53.347167,2025-05-29 02:09:53.347167,2025-05-29 02:07:23.347167,300,30,0.14247,38,0.07142105263157894,0.02355629436620763,0.129,0.10549999999999998,0.12345000000000005,0.05275,0.08725,0.034499999999999996,1.7284819454679448,0.0,0.07057894736842103,2331.46382,40,959.2247500000001,281.3242983562355,1935.284,1281.681799999998,1935.2742500000002,813.5045,1034.12925,220.62474999999995,2.017539945669667,0.0,926.545265,test,0.14673,1965.2991199999994
373,2025-05-29 02:05:23.347167,2025-05-29 02:10:23.347167,2025-05-29 02:07:53.347167,300,30,0.14247,40,0.0742,0.022030514967734862,0.129,0.10449999999999997,0.12315,0.05575,0.08925,0.033499999999999995,1.6597035040431265,0.0,0.07335,2331.46382,40,1012.112175,328.51679917938924,1935.284,1785.6634499999996,1935.2742500000002,858.45525,1067.1475,208.69225000000006,1.9121143859375076,0.0,1004.6317724999999,test,0.14673,1965.2991199999994
374,2025-05-29 02:05:53.347167,2025-05-29 02:10:53.347167,2025-05-29 02:08:23.347167,300,30,0.14247,40,0.07650000000000001,0.0199897409585453,0.129,0.10449999999999997,0.12315,0.061,0.08925,0.028249999999999997,1.609803921568627,0.0,0.07565000000000001,2331.46382,40,1082.1561,432.06655243090523,2301.611,1953.599249999999,2301.6024199999997,867.3602500000001,1076.89925,209.53899999999987,2.1268672976107603,0.05,1064.7560625,test,0.14673,1965.2991199999994
375,2025-05-29 02:06:23.347167,2025-05-29 02:11:23.347167,2025-05-29 02:08:53.347167,300,30,0.14247,40,0.077,0.019919067015531394,0.129,0.10449999999999997,0.12315,0.0625,0.09075,0.028249999999999997,1.5993506493506493,0.0,0.07615000000000001,2331.46382,40,1097.546425,430.1492210785776,2301.611,1953.599249999999,2301.6024199999997,867.3602500000001,1105.6087499999999,238.2484999999998,2.0970433391917793,0.05,1080.1463875000002,test,0.14673,1965.2991199999994
376,2025-05-29 02:06:53.347167,2025-05-29 02:11:53.347167,2025-05-29 02:09:23.347167,300,30,0.14247,40,0.078,0.02036714297147523,0.129,0.10449999999999997,0.12315,0.0625,0.094,0.0315,1.5788461538461538,0.0,0.07715000000000001,2331.46382,40,1160.258975,472.75010611312797,2301.611,2074.0554499999994,2301.6024199999997,899.85175,1197.1222500000001,297.2705000000001,1.9836971483026018,0.1,1148.8817475,test,0.14673,1965.2991199999994
377,2025-05-29 02:07:23.347167,2025-05-29 02:12:23.347167,2025-05-29 02:09:53.347167,300,30,0.14247,38,0.07968421052631582,0.019860466317104922,0.129,0.10549999999999998,0.12345000000000005,0.06475,0.094,0.029249999999999998,1.5492404227212682,0.0,0.07884210526315792,2331.46382,40,1203.23585,469.33241590383545,2301.611,2074.0554499999994,2301.6024199999997,942.0805,1340.001,397.92049999999995,1.9128439532449102,0.1,1191.8586225,test,0.14673,1965.2991199999994
378,2025-05-29 02:07:53.347167,2025-05-29 02:12:53.347167,2025-05-29 02:10:23.347167,300,30,0.14247,40,0.07830000000000001,0.017786771229462383,0.114,0.10115,0.11009999999999999,0.0655,0.094,0.028499999999999998,1.4061302681992334,0.0,0.07790749999999999,2331.46382,40,1215.29345,460.4646180356482,2301.611,2074.0554499999994,2301.6024199999997,947.1595,1340.001,392.8415,1.8938655680239205,0.1,1203.9162225,test,0.14673,1965.2991199999994
379,2025-05-29 02:08:23.347167,2025-05-29 02:13:23.347167,2025-05-29 02:10:53.347167,300,30,0.14247,40,0.08117500000000001,0.018209447393014822,0.125,0.10449999999999997,0.12071,0.067,0.094,0.026999999999999996,1.4870341854019091,0.0,0.080425,2331.46382,40,1212.46825,464.73254975775706,2301.611,2074.0554499999994,2301.6024199999997,925.83175,1340.001,414.1692499999999,1.8982785074990622,0.1,1201.0910225,test,0.14673,1965.2991199999994
380,2025-05-29 02:08:53.347167,2025-05-29 02:13:53.347167,2025-05-29 02:11:23.347167,300,30,0.14247,38,0.08092105263157895,0.016873746726549788,0.125,0.10145,0.11723000000000006,0.07050000000000001,0.09375,0.023249999999999993,1.4486959349593502,0.0,0.0802342105263158,2331.46382,40,1202.113425,465.36652025202824,2301.611,2074.0554499999994,2301.6024199999997,944.0995,1317.1552499999998,373.05574999999976,1.9146299942536618,0.1,1190.7361975,test,0.14673,1965.2991199999994
381,2025-05-29 02:09:23.347167,2025-05-29 02:14:23.347167,2025-05-29 02:11:53.347167,300,30,0.14247,40,0.08455,0.013217994727468483,0.125,0.10115,0.11680999999999998,0.0765,0.094,0.0175,1.3815493790656415,0.0,0.08388250000000001,2331.46382,40,1234.9819,439.10963021012395,2301.611,2074.0554499999994,2301.6024199999997,946.64225,1317.1552499999998,370.5129999999998,1.8636729979605366,0.1,1223.6046725,test,0.14673,1965.2991199999994
382,2025-05-29 02:09:53.347167,2025-05-29 02:14:53.347167,2025-05-29 02:12:23.347167,300,30,0.14247,42,0.08361904761904763,0.013679167677133742,0.125,0.10095,0.11638999999999992,0.075,0.094,0.019000000000000003,1.3919077448747141,0.0,0.08297261904761905,2331.46382,40,1234.8386,496.4532269454017,2331.473,2303.1032,2331.46598,938.548,1317.1552499999998,378.6072499999998,1.8880734534861479,0.15,1233.42056,test,0.14673,1965.2991199999994
383,2025-05-29 02:10:23.347167,2025-05-29 02:15:23.347167,2025-05-29 02:12:53.347167,300,30,0.14247,38,0.08444736842105265,0.014059136431941642,0.125,0.10145,0.11723000000000006,0.075,0.09575,0.020750000000000005,1.3882019320660646,0.0,0.08376052631578948,2331.46382,40,1235.345025,507.99495402407535,2331.473,2303.1032,2331.46598,938.548,1317.1552499999998,378.6072499999998,1.8872994449465645,0.15,1233.926985,test,0.14673,1965.2991199999994
384,2025-05-29 02:10:53.347167,2025-05-29 02:15:53.347167,2025-05-29 02:13:23.347167,300,30,0.14247,40,0.08482500000000001,0.013948416875521513,0.125,0.10115,0.11680999999999998,0.075,0.096,0.021000000000000005,1.3770704391394042,0.0,0.08415750000000001,2331.46382,40,1197.3772999999999,441.97160833400096,2331.473,2075.548749999999,2331.46598,938.548,1249.79575,311.24775,1.9471439620577409,0.1,1184.5815374999997,test,0.14673,1965.2991199999994
385,2025-05-29 02:11:23.347167,2025-05-29 02:16:23.347167,2025-05-29 02:13:53.347167,300,30,0.14247,40,0.08667500000000002,0.013084317291106899,0.125,0.10209999999999998,0.11680999999999998,0.08025,0.09625,0.016,1.3476781078742424,0.0,0.08605500000000002,2331.46382,40,1218.6005,455.88414883760174,2331.473,2075.548749999999,2331.46598,938.548,1416.0974999999999,477.54949999999985,1.9132324170226418,0.1,1205.8047374999999,test,0.14673,1965.2991199999994
386,2025-05-29 02:11:53.347167,2025-05-29 02:16:53.347167,2025-05-29 02:14:23.347167,300,30,0.14247,40,0.08375,0.015350185833670064,0.125,0.10105,0.11602999999999998,0.075,0.096,0.021000000000000005,1.3854328358208952,0.0,0.0831275,2331.46382,40,1178.453525,411.61263429115235,2331.473,1914.6130499999988,2331.46598,938.548,1273.915,335.36699999999996,1.9784114778730881,0.05,1157.6109775,test,0.14673,1965.2991199999994
387,2025-05-29 02:12:23.347167,2025-05-29 02:17:23.347167,2025-05-29 02:14:53.347167,300,30,0.14247,42,0.08361904761904762,0.015067251486702238,0.125,0.101,0.11556999999999991,0.0755,0.09575,0.020250000000000004,1.3821013667425956,0.0,0.08302380952380953,2331.46382,40,1139.770775,404.36817526101436,2331.473,1914.6130499999988,2331.46598,928.37075,1224.8587499999999,296.48799999999983,2.0455569059489176,0.05,1118.9282275,test,0.14673,1965.2991199999994
388,2025-05-29 02:12:53.347167,2025-05-29 02:17:53.347167,2025-05-29 02:15:23.347167,300,30,0.14247,40,0.0826,0.015518062263383803,0.125,0.10105,0.11602999999999998,0.0745,0.09425,0.019750000000000004,1.4047215496368035,0.0,0.08197750000000001,2331.46382,40,1169.73,417.509552182634,2331.473,1914.6130499999988,2331.46598,930.81425,1273.915,343.10074999999995,1.9931659271797764,0.05,1148.8874524999999,test,0.14673,1965.2991199999994
389,2025-05-29 02:13:23.347167,2025-05-29 02:18:23.347167,2025-05-29 02:15:53.347167,300,30,0.14247,40,0.07930000000000001,0.01665209619514335,0.102,0.10005,0.10160999999999999,0.0715,0.09175,0.020250000000000004,1.2813366960907941,0.0,0.0792275,2331.46382,40,1149.194525,425.3802805009007,2331.473,1914.6130499999988,2331.46598,917.8992499999999,1273.915,356.01575,2.028782707609923,0.05,1128.3519775,test,0.14673,1965.2991199999994
390,2025-05-29 02:13:53.347167,2025-05-29 02:18:53.347167,2025-05-29 02:16:23.347167,300,30,0.14247,42,0.07880952380952382,0.016351680894036397,0.102,0.09995,0.10159,0.07050000000000001,0.09,0.01949999999999999,1.2890574018126888,0.0,0.07873452380952381,2331.46382,40,1178.123975,435.2635251175054,2331.473,1914.6130499999988,2331.46598,905.9807500000001,1409.185,503.2042499999999,1.9789648877996902,0.05,1157.2814275,test,0.14673,1965.2991199999994
391,2025-05-29 02:14:23.347167,2025-05-29 02:19:23.347167,2025-05-29 02:16:53.347167,300,30,0.14247,40,0.078075,0.01660458308682213,0.102,0.10005,0.10160999999999999,0.06875,0.088,0.01924999999999999,1.3014409221902015,0.0,0.0780025,2331.46382,40,1213.7603749999998,462.343378035987,2331.473,1914.6130499999988,2331.46598,905.9807500000001,1600.55725,694.5765,1.9208618340337567,0.05,1192.9178275,test,0.14673,1965.2991199999994
392,2025-05-29 02:14:53.347167,2025-05-29 02:19:53.347167,2025-05-29 02:17:23.347167,300,30,0.14247,40,0.07902500000000001,0.01765551776902359,0.113,0.10105,0.10870999999999999,0.06975,0.09175,0.021999999999999992,1.3756406200569435,0.0,0.07870250000000001,2331.46382,40,1145.1392,383.52424155938644,1892.674,1892.3756500000002,1892.6662,905.9807500000001,1409.185,503.2042499999999,1.6527826486072608,0.0,1145.1247825,test,0.14673,1965.2991199999994
393,2025-05-29 02:15:23.347167,2025-05-29 02:20:23.347167,2025-05-29 02:17:53.347167,300,30,0.14247,42,0.07676190476190477,0.017995676342252288,0.113,0.10095,0.10848999999999996,0.06725,0.0865,0.01924999999999999,1.4133312655086843,0.0,0.07644880952380952,2331.46382,40,1111.8479000000002,335.3034538084676,1892.361,1681.7412999999992,1892.35398,917.8992499999999,1273.915,356.01575,1.7019899754273942,0.0,1101.317365,test,0.14673,1965.2991199999994
394,2025-05-29 02:15:53.347167,2025-05-29 02:20:53.347167,2025-05-29 02:18:23.347167,300,30,0.14247,40,0.07650000000000001,0.018090938374834272,0.113,0.10105,0.10870999999999999,0.0665,0.0855,0.019000000000000003,1.4210457516339865,0.0,0.07617750000000001,2331.46382,40,1070.5553750000001,340.8503976877267,1892.361,1681.7412999999992,1892.35398,905.9807500000001,1100.6565,194.67575,1.7676376432185956,0.0,1060.02484,test,0.14673,1965.2991199999994
395,2025-05-29 02:16:23.347167,2025-05-29 02:21:23.347167,2025-05-29 02:18:53.347167,300,30,0.14247,40,0.07650000000000001,0.01809802369151012,0.113,0.1011,0.10909999999999999,0.0665,0.08625,0.01974999999999999,1.4261437908496728,0.0,0.076155,2331.46382,40,1077.420425,340.8173400746857,1892.361,1694.5140499999995,1892.35398,905.9807500000001,1113.663,207.68224999999995,1.7563747039601556,0.0,1067.5285275,test,0.14673,1965.2991199999994
396,2025-05-29 02:16:53.347167,2025-05-29 02:21:53.347167,2025-05-29 02:19:23.347167,300,30,0.14247,40,0.078525,0.016768388299232762,0.113,0.1011,0.10909999999999999,0.0705,0.08725,0.01675,1.3893664438077045,0.0,0.07818,2331.46382,40,1048.2164,353.109790356237,1892.361,1694.5140499999995,1892.35398,887.587,1055.547,167.96000000000004,1.8053085030915372,0.0,1038.3245025,test,0.14673,1965.2991199999994
397,2025-05-29 02:17:23.347167,2025-05-29 02:22:23.347167,2025-05-29 02:19:53.347167,300,30,0.14247,38,0.07960526315789476,0.01871195523850448,0.12,0.10874999999999999,0.11741000000000001,0.0695,0.09325,0.023749999999999993,1.4749024793388428,0.0,0.07919736842105264,2331.46382,40,1055.12385,351.36503956934405,1892.361,1694.5140499999995,1892.35398,896.3725,1055.547,159.17450000000008,1.7934899111606664,0.0,1045.2319524999998,test,0.14673,1965.2991199999994
398,2025-05-29 02:17:53.347167,2025-05-29 02:22:53.347167,2025-05-29 02:20:23.347167,300,30,0.14247,40,0.079475,0.01815317659564905,0.12,0.10824999999999999,0.11727,0.06999999999999999,0.0895,0.019500000000000003,1.4755583516829192,0.0,0.07906250000000001,2331.46382,40,1000.171575,339.9917896650378,1892.361,1694.5140499999995,1892.35398,854.55525,1046.34825,191.793,1.892029355063405,0.0,990.2796774999999,test,0.14673,1965.2991199999994
399,2025-05-29 02:18:23.347167,2025-05-29 02:23:23.347167,2025-05-29 02:20:53.347167,300,30,0.14247,40,0.07955,0.017217984038759425,0.12,0.10824999999999999,0.11727,0.06999999999999999,0.08925,0.019250000000000003,1.4741671904462603,0.0,0.0791375,2331.46382,40,1002.4490499999999,344.6485732525569,1892.361,1694.5140499999995,1892.35398,851.038,1055.547,204.50900000000001,1.8877308328039217,0.0,992.5571524999999,test,0.14673,1965.2991199999994
400,2025-05-29 02:18:53.347167,2025-05-29 02:23:53.347167,2025-05-29 02:21:23.347167,300,30,0.14247,40,0.08070000000000001,0.01720345820929543,0.12,0.10824999999999999,0.11727,0.07325,0.09025,0.017,1.453159851301115,0.0,0.0802875,2331.46382,40,963.9212749999999,318.3582408214407,1892.361,1694.5140499999995,1892.35398,793.77925,1046.34825,252.56899999999996,1.9631831240575122,0.0,954.0293775,test,0.14673,1965.2991199999994
401,2025-05-29 02:19:23.347167,2025-05-29 02:24:23.347167,2025-05-29 02:21:53.347167,300,30,0.14247,40,0.0776,0.019336162480884864,0.12,0.10824999999999999,0.11727,0.063,0.08925,0.026249999999999996,1.5112113402061855,0.0,0.0771875,2331.46382,40,899.813775,271.9832843313464,1684.102,1227.8455499999986,1684.09498,729.35475,1046.34825,316.99350000000004,1.8716039104869229,0.0,877.0014024999998,test,0.14673,1965.2991199999994
402,2025-05-29 02:19:53.347167,2025-05-29 02:24:53.347167,2025-05-29 02:22:23.347167,300,30,0.14247,40,0.07705,0.017925701359522008,0.12,0.10324999999999998,0.11531999999999999,0.06525,0.089,0.023749999999999993,1.4966904607397793,0.0,0.07651250000000001,2331.46382,40,896.7898000000001,280.46531378464243,1684.102,1227.8455499999986,1684.09498,729.35475,1046.34825,316.99350000000004,1.8779149584439965,0.0,873.9774275,test,0.14673,1965.2991199999994
403,2025-05-29 02:20:23.347167,2025-05-29 02:25:23.347167,2025-05-29 02:22:53.347167,300,30,0.14247,40,0.0779,0.018534513889719502,0.12,0.10324999999999998,0.11531999999999999,0.06974999999999999,0.089,0.019250000000000003,1.4803594351732992,0.0,0.0773625,2331.46382,40,878.376275,283.0453849770737,1684.102,1227.8455499999986,1684.09498,657.95775,1007.8565,349.89874999999995,1.9172819529990153,0.0,855.5639025,test,0.14673,1965.2991199999994
404,2025-05-29 02:20:53.347167,2025-05-29 02:25:53.347167,2025-05-29 02:23:23.347167,300,30,0.14247,40,0.0776,0.018537280524142944,0.12,0.10324999999999998,0.11531999999999999,0.0675,0.089,0.02149999999999999,1.486082474226804,0.0,0.0770625,2331.46382,40,880.1409,294.7357103018193,1684.102,1227.8455499999986,1684.09498,640.51,1050.68175,410.17175,1.9134379279499454,0.0,857.3285274999998,test,0.14673,1965.2991199999994
